strategy,symbol,session_date,direction,level_kind,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,price_tier,vix_proxy
vp_rejection,BAC,2021-02-11,short,HVN,2021-02-11T09:44:00,2021-02-11T10:08:00,33.14,33.0363,33.266200000000005,33.0363,7923,1000.0,821.6151000000274,0.8216151000000274,target,$10-50,36.00415231007419
vp_rejection,WFC,2021-02-11,short,HVN,2021-02-11T09:51:00,2021-02-11T12:18:00,33.21,32.5457,33.350500000000004,32.5457,7117,1000.0,4727.8231000000305,4.72782310000003,target,$10-50,36.00415231007419
vp_rejection,DIS,2021-02-11,long,HVN,2021-02-11T09:42:00,2021-02-11T09:43:00,190.28,189.99458,189.99458,190.70813,3503,1000.0,-999.8262599999573,-0.9998262599999573,stop,$150-300,36.00415231007419
vp_rejection,DAL,2021-02-11,short,HVN,2021-02-11T09:52:00,2021-02-11T10:37:00,42.71,42.9934,42.9934,41.0067,3528,1000.0,-999.8352000000011,-0.9998352000000011,stop,$10-50,36.00415231007419
vp_rejection,AAL,2021-02-11,short,HVN,2021-02-11T09:43:00,2021-02-11T11:10:00,17.31,17.127449999999993,17.431700000000003,17.127449999999993,8216,1000.0,1499.830800000051,1.499830800000051,target,$10-50,36.00415231007419
vp_rejection,TSLA,2021-02-12,long,HVN,2021-02-12T15:54:00,2021-02-12T15:55:00,816.76,817.1,815.4309999999999,849.2376,752,1000.0,255.68000000002394,0.25568000000002394,session_close,$300+,35.31324376807311
vp_rejection,NVDA,2021-02-12,long,HVN,2021-02-12T10:14:00,2021-02-12T10:20:00,609.16,607.0941,607.0941,612.2588499999999,484,1000.0,-999.8955999999721,-0.9998955999999721,stop,$300+,35.31324376807311
vp_rejection,AMD,2021-02-12,long,HVN,2021-02-12T09:44:00,2021-02-12T09:44:00,92.22,92.06710000000001,92.06710000000001,92.56,6540,1000.0,-999.9659999999233,-0.9999659999999233,stop,$50-150,35.31324376807311
vp_rejection,ADBE,2021-02-12,long,HVN,2021-02-12T09:47:00,2021-02-12T09:52:00,496.13,495.2188,495.2188,497.4968,1097,1000.0,-999.5864000000088,-0.9995864000000088,stop,$300+,35.31324376807311
vp_rejection,CRM,2021-02-12,short,HVN,2021-02-12T09:55:00,2021-02-12T09:58:00,240.36,240.7766,240.7766,238.3631,2400,1000.0,-999.839999999972,-0.999839999999972,stop,$150-300,35.31324376807311
vp_breakout,ORCL,2021-02-12,long,LVN,2021-02-12T09:47:00,2021-02-12T09:54:00,62.675,62.5809875,62.5809875,62.9958,10636,1000.0,-999.9169499999794,-0.9999169499999794,stop,$50-150,35.31324376807311
vp_rejection,NFLX,2021-02-12,short,HVN,2021-02-12T10:13:00,2021-02-12T15:55:00,556.44,556.58,557.27466,550.5246,1198,1000.0,-167.71999999998366,-0.16771999999998366,session_close,$300+,35.31324376807311
vp_rejection,QCOM,2021-02-12,long,HVN,2021-02-12T10:25:00,2021-02-12T10:30:00,146.74,146.51989,146.51989,147.070165,4543,1000.0,-999.9597300000244,-0.9999597300000244,stop,$50-150,35.31324376807311
vp_rejection,CSCO,2021-02-12,short,HVN,2021-02-12T10:09:00,2021-02-12T10:29:00,47.535,47.4309,47.675200000000004,47.4309,7132,1000.0,742.4411999999674,0.7424411999999674,target,$10-50,35.31324376807311
vp_rejection,PLTR,2021-02-12,short,POC,2021-02-12T09:42:00,2021-02-12T09:43:00,32.94,33.0677,33.0677,32.74844999999999,7830,1000.0,-999.8910000000342,-0.9998910000000342,stop,$10-50,35.31324376807311
vp_rejection,ROKU,2021-02-12,short,POC,2021-02-12T10:01:00,2021-02-12T10:02:00,466.87,466.8689,467.570305,466.8689,1427,1000.0,1.5697000000115509,0.001569700000011551,target,$300+,35.31324376807311
vp_rejection,SNAP,2021-02-12,short,HVN,2021-02-12T09:46:00,2021-02-12T09:47:00,62.66,62.8583,62.8583,62.5263,5042,1000.0,-999.8286000000164,-0.9998286000000164,stop,$50-150,35.31324376807311
vp_rejection,F,2021-02-12,long,HVN,2021-02-12T09:44:00,2021-02-12T09:44:00,11.455,11.4697,11.3363,11.4697,8424,1000.0,123.83279999999571,0.12383279999999572,target,$10-50,35.31324376807311
vp_breakout,BAC,2021-02-12,long,LVN,2021-02-12T10:16:00,2021-02-12T10:32:00,33.445,33.355000000000004,33.355000000000004,33.62499999999999,11111,1000.0,-999.989999999959,-0.999989999999959,stop,$10-50,35.31324376807311
vp_rejection,WFC,2021-02-12,long,HVN,2021-02-12T11:00:00,2021-02-12T11:24:00,33.36,33.2313,33.2313,33.55305,7770,1000.0,-999.9990000000158,-0.9999990000000158,stop,$10-50,35.31324376807311
vp_rejection,DIS,2021-02-12,long,HVN,2021-02-12T09:41:00,2021-02-12T09:41:00,190.36,190.0169,190.0169,190.87465000000003,2914,1000.0,-999.7934000000614,-0.9997934000000614,stop,$150-300,35.31324376807311
vp_rejection,NKE,2021-02-12,long,HVN,2021-02-12T10:31:00,2021-02-12T11:03:00,142.58,142.9707,142.296,142.9707,3521,1000.0,1375.6546999999337,1.3756546999999337,target,$50-150,35.31324376807311
vp_rejection,DAL,2021-02-12,short,POC,2021-02-12T09:56:00,2021-02-12T10:05:00,42.86,42.9885,42.9885,42.7436,7782,1000.0,-999.9870000000194,-0.9999870000000194,stop,$10-50,35.31324376807311
vp_breakout,AAL,2021-02-12,long,LVN,2021-02-12T10:51:00,2021-02-12T11:01:00,17.21,17.3346,17.099999999999998,17.3346,9090,1000.0,1132.6139999999762,1.1326139999999763,target,$10-50,35.31324376807311
vp_rejection,AAPL,2021-02-16,short,HVN,2021-02-16T09:44:00,2021-02-16T11:06:00,134.78,134.10260000000002,135.2316,134.10260000000002,2214,1000.0,1499.7635999999497,1.4997635999999497,target,$50-150,35.90366506750176
vp_rejection,TSLA,2021-02-16,short,HVN,2021-02-16T09:41:00,2021-02-16T09:43:00,809.5,810.7254,810.7254,803.505,816,1000.0,-999.9264000000294,-0.9999264000000294,stop,$300+,35.90366506750176
vp_rejection,NVDA,2021-02-16,short,HVN,2021-02-16T09:44:00,2021-02-16T09:46:00,603.185,602.0542,604.0897775,602.0542,1105,1000.0,1249.5339999998987,1.2495339999998987,target,$300+,35.90366506750176
vp_rejection,AMD,2021-02-16,short,HVN,2021-02-16T09:44:00,2021-02-16T09:48:00,92.38,92.5736,92.5736,91.963,5165,1000.0,-999.9440000000184,-0.9999440000000184,stop,$50-150,35.90366506750176
vp_rejection,NFLX,2021-02-16,long,HVN,2021-02-16T09:46:00,2021-02-16T09:46:00,562.79,561.9458149999999,561.9458149999999,564.0562775,1184,1000.0,-999.5150400000457,-0.9995150400000457,stop,$300+,35.90366506750176
vp_rejection,QCOM,2021-02-16,long,HVN,2021-02-16T10:19:00,2021-02-16T10:27:00,147.7,148.32294999999993,147.28470000000002,148.32294999999993,2407,1000.0,1499.4406499998704,1.4994406499998705,target,$50-150,35.90366506750176
vp_rejection,CSCO,2021-02-16,long,HVN,2021-02-16T10:20:00,2021-02-16T15:55:00,46.57,46.525,46.3994,47.457,5861,1000.0,-263.74500000001,-0.26374500000001,session_close,$10-50,35.90366506750176
vp_rejection,MU,2021-02-16,long,HVN,2021-02-16T09:46:00,2021-02-16T09:47:00,88.15,88.39824999999999,87.98450000000001,88.39824999999999,6042,1000.0,1499.9264999999066,1.4999264999999067,target,$50-150,35.90366506750176
vp_breakout,ROKU,2021-02-16,long,LVN,2021-02-16T10:09:00,2021-02-16T10:10:00,484.22,485.67266,483.49367,485.67266,1376,1000.0,1998.860159999973,1.998860159999973,target,$300+,35.90366506750176
vp_rejection,SNAP,2021-02-16,short,HVN,2021-02-16T09:47:00,2021-02-16T09:49:00,62.25,62.5571,62.5571,61.9852,3256,1000.0,-999.9175999999948,-0.9999175999999947,stop,$50-150,35.90366506750176
vp_rejection,F,2021-02-16,short,HVN,2021-02-16T09:41:00,2021-02-16T09:50:00,11.415,11.3941,11.5238,11.3941,9191,1000.0,192.09189999999313,0.19209189999999313,target,$10-50,35.90366506750176
vp_rejection,NKE,2021-02-16,short,HVN,2021-02-16T10:49:00,2021-02-16T10:54:00,141.65,141.23675000000003,141.9255,141.23675000000003,3629,1000.0,1499.684249999915,1.499684249999915,target,$50-150,35.90366506750176
vp_rejection,AAL,2021-02-16,long,HVN,2021-02-16T14:33:00,2021-02-16T15:55:00,17.815,17.84,17.6967,17.992450000000005,8453,1000.0,211.324999999988,0.211324999999988,session_close,$10-50,35.90366506750176
vp_breakout,TSLA,2021-02-17,long,LVN,2021-02-17T14:33:00,2021-02-17T14:38:00,791.87,796.684,788.44,796.684,291,1000.0,1400.8739999999898,1.4008739999999897,target,$300+,36.021678449164305
vp_rejection,NVDA,2021-02-17,long,HVN,2021-02-17T09:54:00,2021-02-17T09:56:00,605.87,604.9046,604.9046,608.2407,1035,1000.0,-999.1890000000467,-0.9991890000000467,stop,$300+,36.021678449164305
vp_breakout,AVGO,2021-02-17,short,LVN,2021-02-17T10:14:00,2021-02-17T10:17:00,480.99,481.711485,481.711485,478.1897,1386,1000.0,-999.9782099999624,-0.9999782099999623,stop,$300+,36.021678449164305
vp_rejection,INTC,2021-02-17,long,HVN,2021-02-17T09:53:00,2021-02-17T09:57:00,61.9,61.7554,61.7554,62.4577,6915,1000.0,-999.908999999979,-0.999908999999979,stop,$50-150,36.021678449164305
vp_rejection,QCOM,2021-02-17,long,HVN,2021-02-17T09:46:00,2021-02-17T10:04:00,146.4,145.92690000000002,145.92690000000002,146.9772,2113,1000.0,-999.6602999999748,-0.9996602999999747,stop,$50-150,36.021678449164305
vp_rejection,CSCO,2021-02-17,long,HVN,2021-02-17T10:00:00,2021-02-17T10:13:00,46.28,46.1264,46.1264,46.4686,6510,1000.0,-999.9360000000287,-0.9999360000000287,stop,$10-50,36.021678449164305
vp_rejection,MU,2021-02-17,short,HVN,2021-02-17T09:41:00,2021-02-17T09:41:00,86.06,86.21119999999999,86.21119999999999,85.6562,6613,1000.0,-999.8855999999251,-0.9998855999999251,stop,$50-150,36.021678449164305
vp_rejection,PLTR,2021-02-17,long,HVN,2021-02-17T09:41:00,2021-02-17T09:43:00,28.68,28.5353,28.5353,28.8807,6910,1000.0,-999.8770000000019,-0.9998770000000019,stop,$10-50,36.021678449164305
vp_rejection,SNAP,2021-02-17,long,HVN,2021-02-17T09:42:00,2021-02-17T09:43:00,62.12,61.8621,61.8621,62.3708,3877,1000.0,-999.8782999999975,-0.9998782999999974,stop,$50-150,36.021678449164305
vp_rejection,F,2021-02-17,short,HVN,2021-02-17T10:17:00,2021-02-17T11:17:00,11.515,11.4897,11.625499999999999,11.4897,9049,1000.0,228.93970000001298,0.22893970000001299,target,$10-50,36.021678449164305
vp_rejection,BAC,2021-02-17,short,HVN,2021-02-17T10:32:00,2021-02-17T10:37:00,34.31,34.4383,34.4383,33.3821,7794,1000.0,-999.9701999999677,-0.9999701999999677,stop,$10-50,36.021678449164305
vp_breakout,WFC,2021-02-17,long,LVN,2021-02-17T10:12:00,2021-02-17T10:17:00,34.71,34.550000000000004,34.550000000000004,34.8503,6250,1000.0,-999.9999999999786,-0.9999999999999786,stop,$10-50,36.021678449164305
vp_rejection,DIS,2021-02-17,short,HVN,2021-02-17T13:39:00,2021-02-17T13:56:00,187.14,186.54704999999996,187.5353,186.54704999999996,2529,1000.0,1499.5705500000765,1.4995705500000764,target,$150-300,36.021678449164305
vp_rejection,NKE,2021-02-17,long,HVN,2021-02-17T12:48:00,2021-02-17T12:52:00,142.61,142.3671,142.3671,142.97435000000004,4116,1000.0,-999.7764000000827,-0.9997764000000827,stop,$50-150,36.021678449164305
vp_rejection,DAL,2021-02-17,short,HVN,2021-02-17T09:53:00,2021-02-17T10:00:00,43.7,43.8538,43.8538,43.2863,6501,1000.0,-999.8537999999794,-0.9998537999999794,stop,$10-50,36.021678449164305
vp_rejection,AAL,2021-02-17,long,HVN,2021-02-17T09:43:00,2021-02-17T09:57:00,17.6,17.6332,17.4879,17.6332,8920,1000.0,296.14399999997534,0.2961439999999753,target,$10-50,36.021678449164305
vp_breakout,TSLA,2021-02-18,short,LVN,2021-02-18T10:23:00,2021-02-18T10:34:00,779.58,782.0899999999999,782.0899999999999,772.3975,398,1000.0,-998.9799999999511,-0.9989799999999511,stop,$300+,33.551758203472595
vp_rejection,AVGO,2021-02-18,long,HVN,2021-02-18T09:48:00,2021-02-18T09:48:00,478.8,478.0818,478.0818,483.4843,1392,1000.0,-999.7344000000339,-0.9997344000000339,stop,$300+,33.551758203472595
vp_rejection,INTC,2021-02-18,short,HVN,2021-02-18T09:41:00,2021-02-18T09:47:00,61.64,61.8049,61.8049,60.8525,6064,1000.0,-999.9536000000178,-0.9999536000000178,stop,$50-150,33.551758203472595
vp_rejection,QCOM,2021-02-18,short,HVN,2021-02-18T09:44:00,2021-02-18T09:55:00,144.49,144.13210000000004,144.7286,144.13210000000004,4191,1000.0,1499.9588999998841,1.499958899999884,target,$50-150,33.551758203472595
vp_rejection,CSCO,2021-02-18,long,POC,2021-02-18T15:55:00,2021-02-18T15:55:00,46.3,46.325,46.152,46.5351,6756,1000.0,168.9000000000384,0.1689000000000384,session_close,$10-50,33.551758203472595
vp_rejection,MU,2021-02-18,long,HVN,2021-02-18T09:41:00,2021-02-18T09:41:00,87.61,87.3969,87.3969,87.9063,4692,1000.0,-999.8651999999868,-0.9998651999999868,stop,$50-150,33.551758203472595
vp_rejection,ROKU,2021-02-18,long,HVN,2021-02-18T09:45:00,2021-02-18T10:05:00,454.27,453.588595,453.588595,465.151,1467,1000.0,-999.6211349999762,-0.9996211349999762,stop,$300+,33.551758203472595
vp_rejection,SNAP,2021-02-18,long,HVN,2021-02-18T09:42:00,2021-02-18T09:43:00,63.2,63.96620000000001,62.6892,63.96620000000001,1957,1000.0,1499.4534000000097,1.4994534000000097,target,$50-150,33.551758203472595
vp_rejection,F,2021-02-18,short,HVN,2021-02-18T09:44:00,2021-02-18T15:55:00,11.41,11.425,11.524899999999999,11.237650000000002,8703,1000.0,-130.54500000000496,-0.13054500000000496,session_close,$10-50,33.551758203472595
vp_rejection,BAC,2021-02-18,short,HVN,2021-02-18T09:41:00,2021-02-18T09:46:00,34.19,34.306400000000004,34.306400000000004,33.3821,8591,1000.0,-999.9924000000501,-0.9999924000000501,stop,$10-50,33.551758203472595
vp_rejection,WFC,2021-02-18,long,HVN,2021-02-18T09:46:00,2021-02-18T09:46:00,36.73,36.7801,36.6137,36.7801,8598,1000.0,430.75980000000413,0.43075980000000413,target,$10-50,33.551758203472595
vp_rejection,DIS,2021-02-18,short,HVN,2021-02-18T14:20:00,2021-02-18T14:20:00,185.5,186.0707,186.0707,184.64395000000002,1752,1000.0,-999.866399999979,-0.999866399999979,stop,$150-300,33.551758203472595
vp_rejection,NKE,2021-02-18,short,HVN,2021-02-18T10:41:00,2021-02-18T10:44:00,141.62,141.83243000000002,141.83243000000002,141.301355,4707,1000.0,-999.9080100000559,-0.9999080100000559,stop,$50-150,33.551758203472595
vp_breakout,DAL,2021-02-18,short,LVN,2021-02-18T10:28:00,2021-02-18T10:34:00,43.46,43.61,43.61,43.0502,6666,1000.0,-999.8999999999905,-0.9998999999999906,stop,$10-50,33.551758203472595
vp_rejection,AAL,2021-02-18,short,HVN,2021-02-18T09:42:00,2021-02-18T09:42:00,17.77,17.7393,17.898300000000003,17.7393,7794,1000.0,239.27579999999614,0.23927579999999612,target,$10-50,33.551758203472595
vp_rejection,AAPL,2021-02-19,short,HVN,2021-02-19T09:42:00,2021-02-19T09:42:00,129.515,129.7476,129.7476,129.1072,4299,1000.0,-999.9474000000827,-0.9999474000000826,stop,$50-150,32.95227390225451
vp_breakout,MSFT,2021-02-19,short,LVN,2021-02-19T12:35:00,2021-02-19T12:44:00,240.62,241.07000000000002,241.07000000000002,239.71999999999997,2222,1000.0,-999.9000000000378,-0.9999000000000379,stop,$150-300,32.95227390225451
vp_rejection,TSLA,2021-02-19,long,HVN,2021-02-19T09:42:00,2021-02-19T09:42:00,792.65,791.461025,791.461025,795.8228,841,1000.0,-999.9279750000233,-0.9999279750000233,stop,$300+,32.95227390225451
vp_rejection,NVDA,2021-02-19,short,HVN,2021-02-19T09:42:00,2021-02-19T09:42:00,601.31,602.211965,602.211965,600.7517,1108,1000.0,-999.3772200000203,-0.9993772200000203,stop,$300+,32.95227390225451
vp_rejection,AMD,2021-02-19,long,HVN,2021-02-19T10:01:00,2021-02-19T10:01:00,88.97,88.79220000000001,88.79220000000001,91.4387,5624,1000.0,-999.9471999999473,-0.9999471999999473,stop,$50-150,32.95227390225451
vp_rejection,AVGO,2021-02-19,short,HVN,2021-02-19T09:44:00,2021-02-19T09:45:00,489.56,490.29434,490.29434,483.9707,1361,1000.0,-999.4367399999655,-0.9994367399999655,stop,$300+,32.95227390225451
vp_rejection,ADBE,2021-02-19,long,HVN,2021-02-19T09:48:00,2021-02-19T10:00:00,483.98,483.25403,483.25403,487.0536,1377,1000.0,-999.6606900000247,-0.9996606900000247,stop,$300+,32.95227390225451
vp_rejection,CRM,2021-02-19,short,HVN,2021-02-19T09:42:00,2021-02-19T09:45:00,248.22,247.8844,248.84539999999998,247.8844,1598,1000.0,536.2887999999991,0.5362887999999991,target,$150-300,32.95227390225451
vp_breakout,INTC,2021-02-19,long,LVN,2021-02-19T11:16:00,2021-02-19T12:22:00,62.92,62.765,62.765,63.230000000000004,6451,1000.0,-999.9050000000074,-0.9999050000000074,stop,$50-150,32.95227390225451
vp_rejection,QCOM,2021-02-19,short,HVN,2021-02-19T10:10:00,2021-02-19T10:15:00,144.33,144.6458,144.6458,143.9513,3166,1000.0,-999.822799999987,-0.9998227999999869,stop,$50-150,32.95227390225451
vp_rejection,CSCO,2021-02-19,short,HVN,2021-02-19T09:45:00,2021-02-19T09:46:00,46.24,46.1149,46.4094,46.1149,5903,1000.0,738.4653000000196,0.7384653000000196,target,$10-50,32.95227390225451
vp_rejection,PLTR,2021-02-19,short,HVN,2021-02-19T09:42:00,2021-02-19T10:15:00,27.97,28.1107,28.1107,26.0915,7107,1000.0,-999.9549000000177,-0.9999549000000176,stop,$10-50,32.95227390225451
vp_rejection,ROKU,2021-02-19,long,HVN,2021-02-19T09:43:00,2021-02-19T09:43:00,451.75,450.6783,450.6783,452.6459,933,1000.0,-999.8961000000197,-0.9998961000000197,stop,$300+,32.95227390225451
vp_rejection,F,2021-02-19,short,HVN,2021-02-19T09:41:00,2021-02-19T15:55:00,11.485,11.555,11.6077,11.4393,8149,1000.0,-570.4300000000023,-0.5704300000000023,session_close,$10-50,32.95227390225451
vp_rejection,BAC,2021-02-19,long,HVN,2021-02-19T09:42:00,2021-02-19T09:47:00,34.41,34.60395,34.280699999999996,34.60395,7733,1000.0,1499.8153500000074,1.4998153500000073,target,$10-50,32.95227390225451
vp_breakout,WFC,2021-02-19,long,LVN,2021-02-19T09:48:00,2021-02-19T09:50:00,37.52,37.330000000000005,37.330000000000005,37.9,5263,1000.0,-999.969999999988,-0.9999699999999879,stop,$10-50,32.95227390225451
vp_rejection,DIS,2021-02-19,long,HVN,2021-02-19T11:55:00,2021-02-19T12:37:00,183.51,183.2087,183.2087,185.9833,3318,1000.0,-999.7133999999924,-0.9997133999999923,stop,$150-300,32.95227390225451
vp_rejection,NKE,2021-02-19,long,HVN,2021-02-19T09:43:00,2021-02-19T09:50:00,144.13,143.8737,143.8737,144.51444999999995,3901,1000.0,-999.8262999999289,-0.9998262999999289,stop,$50-150,32.95227390225451
vp_rejection,AAPL,2021-02-22,short,HVN,2021-02-22T09:53:00,2021-02-22T09:59:00,128.86,128.44960000000003,129.1336,128.44960000000003,3654,1000.0,1499.6015999999322,1.4996015999999321,target,$50-150,33.87267110682024
vp_rejection,NVDA,2021-02-22,short,HVN,2021-02-22T09:44:00,2021-02-22T09:44:00,595.26,596.4354000000001,596.4354000000001,593.4968999999999,850,1000.0,-999.0900000000693,-0.9990900000000693,stop,$300+,33.87267110682024
vp_rejection,AMD,2021-02-22,short,HVN,2021-02-22T09:47:00,2021-02-22T09:47:00,87.81,88.0281,88.0281,87.48285000000001,4585,1000.0,-999.9884999999663,-0.9999884999999663,stop,$50-150,33.87267110682024
vp_rejection,AVGO,2021-02-22,short,POC,2021-02-22T10:25:00,2021-02-22T10:27:00,482.81,483.534215,483.534215,481.7236775,1380,1000.0,-999.4167000000209,-0.9994167000000209,stop,$300+,33.87267110682024
vp_rejection,NFLX,2021-02-22,short,POC,2021-02-22T14:15:00,2021-02-22T14:42:00,539.68,538.4657199999999,540.48952,538.4657199999999,1235,1000.0,1499.6358000000378,1.4996358000000378,target,$300+,33.87267110682024
vp_rejection,INTC,2021-02-22,short,POC,2021-02-22T09:41:00,2021-02-22T09:46:00,61.975,62.1564,62.1564,61.7495,5512,1000.0,-999.8767999999804,-0.9998767999999805,stop,$50-150,33.87267110682024
vp_rejection,QCOM,2021-02-22,short,POC,2021-02-22T09:47:00,2021-02-22T09:47:00,143.5,143.8626,143.8626,142.95610000000002,2757,1000.0,-999.6881999999621,-0.9996881999999621,stop,$50-150,33.87267110682024
vp_breakout,CSCO,2021-02-22,long,LVN,2021-02-22T14:27:00,2021-02-22T15:04:00,45.63,45.52,45.52,45.9789,9090,1000.0,-999.8999999999949,-0.9998999999999949,stop,$10-50,33.87267110682024
vp_rejection,MU,2021-02-22,short,POC,2021-02-22T09:41:00,2021-02-22T09:57:00,89.67,89.9652,89.9652,88.5443,3387,1000.0,-999.8423999999801,-0.9998423999999801,stop,$50-150,33.87267110682024
vp_rejection,PLTR,2021-02-22,short,HVN,2021-02-22T09:41:00,2021-02-22T09:42:00,28.89,28.7248,29.0303,28.7248,7127,1000.0,1177.380400000016,1.1773804000000159,target,$10-50,33.87267110682024
vp_rejection,ROKU,2021-02-22,long,HVN,2021-02-22T09:44:00,2021-02-22T09:44:00,477.23,476.514155,476.514155,478.3037675,1396,1000.0,-999.3196200000023,-0.9993196200000023,stop,$300+,33.87267110682024
vp_rejection,SNAP,2021-02-22,short,HVN,2021-02-22T10:55:00,2021-02-22T10:56:00,64.945,65.10369999999999,65.10369999999999,62.7874,6301,1000.0,-999.9686999999752,-0.9999686999999752,stop,$50-150,33.87267110682024
vp_rejection,WFC,2021-02-22,short,HVN,2021-02-22T09:41:00,2021-02-22T09:49:00,37.715,37.5256,37.8603,37.5256,6882,1000.0,1303.4508000000428,1.3034508000000429,target,$10-50,33.87267110682024
vp_rejection,DIS,2021-02-22,short,HVN,2021-02-22T09:52:00,2021-02-22T09:53:00,185.68,185.9673,185.9673,183.8665,3480,1000.0,-999.8039999999571,-0.9998039999999571,stop,$150-300,33.87267110682024
vp_breakout,AAPL,2021-02-23,long,LVN,2021-02-23T15:09:00,2021-02-23T15:55:00,126.16,125.82,125.795,128.7088,2739,1000.0,-931.2600000000093,-0.9312600000000093,session_close,$50-150,33.768116404539086
vp_rejection,MSFT,2021-02-23,long,HVN,2021-02-23T15:27:00,2021-02-23T15:33:00,234.73,234.359,234.359,241.4546,2695,1000.0,-999.8449999999485,-0.9998449999999486,stop,$150-300,33.768116404539086
vp_rejection,ADBE,2021-02-23,long,HVN,2021-02-23T15:24:00,2021-02-23T15:26:00,469.77,470.7891,469.065345,470.7891,1419,1000.0,1446.1029000000528,1.446102900000053,target,$300+,33.768116404539086
vp_rejection,ORCL,2021-02-23,short,HVN,2021-02-23T09:45:00,2021-02-23T09:45:00,64.49,64.7115,64.7115,62.2953,4514,1000.0,-999.8510000000272,-0.9998510000000271,stop,$50-150,33.768116404539086
vp_rejection,NFLX,2021-02-23,long,HVN,2021-02-23T10:41:00,2021-02-23T11:00:00,535.19,539.7257,534.3872150000001,539.7257,1245,1000.0,5646.946499999884,5.646946499999884,target,$300+,33.768116404539086
vp_rejection,INTC,2021-02-23,long,HVN,2021-02-23T11:03:00,2021-02-23T11:17:00,60.8,60.6424,60.6424,61.6793,6345,1000.0,-999.9719999999687,-0.9999719999999687,stop,$50-150,33.768116404539086
vp_rejection,CSCO,2021-02-23,long,HVN,2021-02-23T10:13:00,2021-02-23T15:55:00,45.23,45.5,45.074799999999996,46.0117,6443,1000.0,1739.6100000000201,1.73961000000002,session_close,$10-50,33.768116404539086
vp_rejection,MU,2021-02-23,long,HVN,2021-02-23T10:38:00,2021-02-23T10:47:00,86.7,87.4429,86.2723,87.4429,2338,1000.0,1736.9001999999805,1.7369001999999805,target,$50-150,33.768116404539086
vp_rejection,PLTR,2021-02-23,short,HVN,2021-02-23T09:41:00,2021-02-23T09:41:00,25.03,24.9819,25.163300000000003,24.9819,7501,1000.0,360.7981000000119,0.3607981000000119,target,$10-50,33.768116404539086
vp_breakout,SNAP,2021-02-23,long,LVN,2021-02-23T12:57:00,2021-02-23T12:57:00,61.76,61.7835,61.11,61.7835,1538,1000.0,36.14299999999773,0.036142999999997726,target,$50-150,33.768116404539086
vp_rejection,F,2021-02-23,long,HVN,2021-02-23T10:09:00,2021-02-23T11:05:00,11.445,11.504,11.3254,11.504,8361,1000.0,493.29899999999395,0.49329899999999394,target,$10-50,33.768116404539086
vp_rejection,WFC,2021-02-23,short,HVN,2021-02-23T09:41:00,2021-02-23T09:41:00,36.98,36.8948,37.1149,36.8948,7412,1000.0,631.5024000000028,0.6315024000000028,target,$10-50,33.768116404539086
vp_rejection,DIS,2021-02-23,short,HVN,2021-02-23T09:44:00,2021-02-23T10:03:00,191.77,192.4134,192.4134,186.7256,1554,1000.0,-999.8435999999775,-0.9998435999999775,stop,$150-300,33.768116404539086
vp_rejection,DAL,2021-02-23,long,HVN,2021-02-23T09:44:00,2021-02-23T09:45:00,46.1,45.9549,45.9549,47.9318,6891,1000.0,-999.8840999999954,-0.9998840999999954,stop,$10-50,33.768116404539086
vp_rejection,AAL,2021-02-23,long,POC,2021-02-23T09:56:00,2021-02-23T10:01:00,19.71,19.9673,19.5822,19.9673,7824,1000.0,2013.1152000000059,2.013115200000006,target,$10-50,33.768116404539086
vp_rejection,AAPL,2021-02-24,short,HVN,2021-02-24T10:02:00,2021-02-24T10:04:00,122.88,122.46749999999999,123.155,122.46749999999999,3636,1000.0,1499.850000000031,1.499850000000031,target,$50-150,32.543076935827195
vp_rejection,MSFT,2021-02-24,short,HVN,2021-02-24T09:41:00,2021-02-24T09:42:00,230.58,231.0478,231.0478,229.87830000000002,2137,1000.0,-999.688599999963,-0.999688599999963,stop,$150-300,32.543076935827195
vp_rejection,TSLA,2021-02-24,short,HVN,2021-02-24T09:49:00,2021-02-24T09:49:00,712.2,714.9329,714.9329,690.8854,365,1000.0,-997.5084999999899,-0.9975084999999899,stop,$300+,32.543076935827195
vp_rejection,NVDA,2021-02-24,short,HVN,2021-02-24T09:42:00,2021-02-24T09:42:00,558.45,560.2675,560.2675,555.7237500000001,550,1000.0,-999.6249999999975,-0.9996249999999975,stop,$300+,32.543076935827195
vp_rejection,AMD,2021-02-24,long,HVN,2021-02-24T10:07:00,2021-02-24T10:12:00,83.19,82.95960000000001,82.95960000000001,85.398,4340,1000.0,-999.9359999999515,-0.9999359999999515,stop,$50-150,32.543076935827195
vp_rejection,AVGO,2021-02-24,short,HVN,2021-02-24T09:46:00,2021-02-24T09:46:00,465.07,465.93440000000004,465.93440000000004,463.7733999999999,1156,1000.0,-999.2464000000532,-0.9992464000000532,stop,$300+,32.543076935827195
vp_rejection,ADBE,2021-02-24,long,HVN,2021-02-24T11:19:00,2021-02-24T11:24:00,468.93,470.7098,468.226605,470.7098,1421,1000.0,2529.095799999952,2.529095799999952,target,$300+,32.543076935827195
vp_rejection,CRM,2021-02-24,long,HVN,2021-02-24T09:42:00,2021-02-24T09:43:00,234.2,233.6993,233.6993,234.6751,1997,1000.0,-999.8978999999897,-0.9998978999999897,stop,$150-300,32.543076935827195
